Mc,totalmass,chi1z,chi2z,ecc,eta,DL,iota,ra,dec,psi,z
2.916500810993572657e+01,1.202015345864263054e+02,1.648625639491936301e-01,-2.184405329935711348e-01,1.079602101730077479e-02,9.438873132857734938e-02,5.983194825237171608e+04,1.883464347871989908e+00,6.693139988759173598e-01,2.207812894945057725e+00,2.723748386102841312e+00,6.074954564919352151e+00
5.612860596532364355e+01,1.332844020202077786e+02,-7.328431232052976529e-01,4.823765912113402443e-01,4.210295735413501633e-02,2.365964443430103314e-01,8.892102047440191382e+04,2.630563886499922344e+00,4.276625992051916292e+00,1.538253423751884563e+00,4.361581486397002827e+00,8.570008361348600445e+00
6.611573476166268115e+00,1.564732154945862774e+01,-6.930700330721231150e-01,-4.982639227602714271e-02,1.054857386019079774e-01,2.379257072791357563e-01,1.208575686134166062e+04,2.018664403664744089e+00,1.642367067689538107e+00,1.247348464400205970e+00,5.057480740636596472e+00,1.596631067224902889e+00
5.487540573789523535e+00,1.267450912819778530e+01,-5.915846925384862232e-01,3.737200041706996156e-01,1.748575482937616069e-02,2.477865105209669794e-01,8.036210653705909863e+03,1.629987940682804393e-01,1.961163324070507863e-01,2.782369571897093774e+00,4.300283191780796876e+00,1.146313124668660866e+00
8.910270202604496603e+01,2.269872935338237312e+02,3.773593910892247827e-02,1.942960850626560543e-01,1.702848733481768587e-02,2.104499753607952661e-01,1.929297833151685772e+05,1.933213594827147386e+00,6.166071375154970724e+00,2.562259406996314048e+00,4.809340063038964885e+00,1.705561933715049250e+01
3.126203853357652207e+01,7.431468694214277093e+01,7.889930456524985036e-01,-7.078573259716129940e-01,3.674301066056866183e-02,2.361770728609739745e-01,6.701710691154326196e+04,7.187742552790987727e-01,4.306650185418394727e+00,2.654407111259804886e+00,6.080677416836439697e+00,6.699993195299807525e+00
1.379696743130762684e+02,3.856076086810002721e+02,8.491926181240352367e-01,7.700723093334498337e-01,7.951459159054612147e-02,1.803281002374663156e-01,2.121565484515989665e+05,1.482366805452598690e+00,5.902423959205959747e+00,1.233265325856688133e+00,3.667653662925430602e+00,1.858301703514257142e+01
7.870183898020948199e+00,2.136264668442839820e+01,2.796108180816145872e-01,1.878907251809747159e-01,5.242305228488326058e-02,1.893286643099137689e-01,3.603721229794654937e+04,2.565618415690706033e+00,1.271474139290198702e+00,1.013261236055306380e+00,6.011242183893712898e+00,3.942638722515714456e+00
1.554228846749067294e+01,3.570776722986140328e+01,-4.901273025692013952e-01,4.498806937857680044e-01,2.043155411121271026e-02,2.499887415930498458e-01,5.542041831619592267e+04,2.357418315430278355e+00,9.039385807080644319e-01,6.882433431366268284e-01,4.340152477897644273e-02,5.687604619804618622e+00
5.481031052592919650e+01,1.741567265119579986e+02,-4.688261746773064731e-01,7.660721219871491350e-01,1.344931602545535593e-02,1.456140728200444601e-01,1.241450275027725729e+05,1.288636478121176987e+00,8.983578118727124640e-01,1.934666142223059548e+00,3.107752750551779020e+00,1.149933099286753446e+01
2.130291951219376401e+01,1.484513068760595331e+02,1.735736826348701634e-01,1.403369831890524111e-01,1.402430811342660344e-01,3.933312951418165004e-02,1.347603194081920665e+05,1.504100002921189727e+00,3.627914072160224546e+00,1.819968219886515914e+00,5.895969936301632686e-01,1.236858241914348255e+01
8.339837490221329119e+01,2.102954378544581573e+02,5.638556006360664341e-01,4.543500684673034140e-01,1.821527510522329973e-01,2.140652774588842622e-01,1.582547564169708930e+05,2.653737147213251490e-01,4.492036487752898211e+00,9.174580059932918585e-01,3.578903377673426256e+00,1.427550972828108122e+01
8.685397859165853163e+01,2.265582741312230723e+02,6.699712764875012105e-01,5.389235880928655575e-01,1.232180415337559565e-02,2.023095183308805112e-01,7.847526314677530900e+04,3.031937301696508769e+00,3.985503718870489820e+00,8.931426056808349223e-01,3.803458565260851465e+00,7.684078670385920518e+00
3.034940592989157437e+01,7.176005286875745526e+01,-2.858571706776895649e-01,-5.537175363887478774e-01,1.150101381046308990e-02,2.382936159380015795e-01,1.014344207121887484e+04,1.392168675086640661e+00,8.701535087225675813e-01,6.331296098407696027e-01,1.559851569548471595e+00,1.384681966589016433e+00
6.172712635485137866e+01,1.510869204649216329e+02,-7.003147851980773275e-02,-4.447131430937761865e-01,4.327460663526397355e-02,2.249479208259545782e-01,7.199097072763407778e+04,4.923185284196932021e-01,2.571994371587766004e+00,2.896155106324091122e+00,4.668882531183662365e+00,7.128927384223102237e+00
1.764409957307372849e+02,4.163228136986542722e+02,-4.469774509995583234e-02,2.678712183281635184e-01,3.065390565206094209e-02,2.391197694389810835e-01,2.260237018271287961e+05,2.114055477515353942e+00,6.080839356290372422e+00,1.689089270881757754e+00,7.521822314752106831e-01,1.967937373509391463e+01
3.044366762481800137e+01,8.787915296085328976e+01,1.309958567359355008e-01,-5.241106624462441577e-01,1.571097128885572125e-02,1.708776184614053395e-01,1.353646981704827049e+05,2.665221779019976811e+00,3.978470930500461744e-01,1.755159860514023062e+00,3.990166574109013542e+00,1.241791781186791965e+01
6.199665893134211814e+01,1.799741883536107139e+02,1.513351504979580930e-01,-6.698356359106163449e-01,2.082105555165440769e-02,1.692765385426522329e-01,2.652532193852340060e+04,2.200526954396591961e+00,4.214383613915814841e+00,1.727256250297533269e+00,1.416887043713643601e+00,3.048876478349438202e+00
2.766049415599192685e+01,1.609771486263362590e+02,8.762656980634897508e-02,9.510612596180505474e-01,7.588397516474042204e-02,5.310794621029799739e-02,4.020659750468165294e+04,2.186656128470915395e+00,7.794461869745250571e-02,2.139694473703571909e+00,3.765979604882383036e+00,4.325180971211388226e+00
7.908184377454421110e+01,3.203126546136344928e+02,6.923656601007244227e-02,-5.333662424690525095e-01,2.534506534564443317e-02,9.716379802372236696e-02,4.141309555564294715e+04,1.094076050338936179e+00,5.746233835902917697e+00,2.344210968940618312e+00,2.396235632009284799e+00,4.435024431182867488e+00
1.446941499485782323e+01,4.599063205341453653e+01,6.516023678146531939e-01,-8.720581787038438337e-01,1.651520868928075744e-02,1.455356280196386798e-01,9.870627664634307439e+04,1.606130170344915564e+00,2.035611696655297731e+00,7.229119657621130290e-01,5.951799033493336388e+00,9.391864714972557593e+00
